DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,DK,2018,5781190,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,DK,2019,5806081,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,DK,2020,5822763,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,DK,2021,5840045,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2005,324786228.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2006,326395103.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2007,327954596.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2008,329884170.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2009,331286399.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2010,332124448.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2011,331520001,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2012,332285283,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2013,333073061,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2014,334820880,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2015,335640859,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2016,336899429,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2017,337693238,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2018,338444103,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2019,338729883,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2020,339615386,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA18,2021,339776628,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2005,328141448.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2006,329684938.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2007,331204579.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2008,333096775.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2009,334470255.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2010,335266424.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2011,334572589,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2012,335288924,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2013,336044966,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2014,337764352,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2015,338562121,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2016,339787987,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2017,340541142,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2018,341253004,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2019,341524067,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2020,342409476,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EA19,2021,342572308,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2005,1358850.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2006,1350700.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2007,1342920.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2008,1338440.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2009,1335740.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2010,1333290.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2011,1329660,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2012,1325217,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2013,1320174,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2014,1315819,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2015,1314870,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2016,1315944,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2017,1315635,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2018,1319133,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2019,1324820,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2020,1328976,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EE,2021,1330068,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2005,495222001.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2006,497099125.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2007,499011219.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2008,501073052.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2009,502934648.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2010,504079494.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2011,503949886,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2012,505113900,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2013,506310838,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2014,508459052,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2015,509827848,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2016,511572077,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2017,512858835,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2018,514058823,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2019,514740891,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA30_2007,2020,516057754,ep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2005,499532862.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2006,501411612.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2007,503324749.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2008,505385019.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2009,507244444.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2010,508382341.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2011,508239743,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2012,509389884,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2013,510572978,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2014,512705861,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2015,514053164,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2016,515762746,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2017,517013048,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2018,518164316,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2019,518817137,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EEA31,2020,520115919,ep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2005,12349642.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2006,12434143.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2007,12532713.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2008,12681480.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2009,12856065.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2010,12997529.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2011,13145040,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2012,13296582,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2013,13449030,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2014,13610401,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2015,13770625,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2016,13907998,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2017,14054026,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2018,14166313,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2019,14268108,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2020,14376494,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EFTA,2021,14469516,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2005,10969912.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2006,11004716.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2007,11036008.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2008,11060937.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2009,11094745.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2010,11119289.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2011,11123392,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2012,11086406,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2013,11003615,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2014,10926807,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2015,10858018,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2016,10783748,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2017,10768193,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2018,10741165,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2019,10724599,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2020,10718565,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EL,2021,10678632,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2005,43296338.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2006,44009971.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2007,44784666.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2008,45668939.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2009,46239273.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2010,46486619.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2011,46667174,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2012,46818219,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2013,46727890,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2014,46512199,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2015,46449565,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2016,46440099,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2017,46528024,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2018,46658447,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2019,46937060,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2020,47332614,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,ES,2021,47398695,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2005,490287461.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2006,492124110.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2007,493987245.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2008,495985066.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2009,497780439.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2010,498867771.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2011,498674980,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2012,499771980,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2013,500900868,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2014,502988282,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2015,504294889,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2016,505991205,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2017,507224359,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2018,508376640,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2019,509017310,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2007,2020,510287293,ep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2005,434416272.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2006,435816236.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2007,437227496.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2008,438725386.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2009,440047892.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2010,440660421.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2011,439942305,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2012,440552661,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2013,441257711,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2014,442883888,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2015,443666812,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2016,444802830,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2017,445534430,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2018,446208557,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2019,446446444,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2020,447319916,ep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU27_2020,2021,447218763,ep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2005,494598322.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2006,496436597.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2007,498300775.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2008,500297033.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2009,502090235.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2010,503170618.0,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2011,502964837,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2012,504047964,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2013,505163008,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2014,507235091,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2015,508520205,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2016,510181874,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2017,511378572,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2018,512482133,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,EU28,2019,513093556,bep
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2005,5236611.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2006,5255580.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2007,5276955.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2008,5300484.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2009,5326314.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2010,5351427.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2011,5375276,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2012,5401267,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2013,5426674,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2014,5451270,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2015,5471753,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2016,5487308,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2017,5503297,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2018,5513130,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2019,5517919,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2020,5525292,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FI,2021,5533793,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2005,62772870.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2006,63229635.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2007,63645065.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2008,64007193.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2009,64350226.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2010,64658856.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2011,64978721,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2012,65276983,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2013,65600350,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2014,66165980,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2015,66458153,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2016,66638391,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2017,66809816,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2018,67026224,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2019,67177636,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2020,67320216,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FR,2021,67656682,p
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FX,2005,60963264.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FX,2006,61399733.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FX,2007,61795238.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FX,2008,62134866.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FX,2009,62465709.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,TOTAL,FX,2010,62765235.0,
