"COUNTRY,""Country"",""SERIES"",""Series"",""TIME"",""Time"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"IRL,""Ireland"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020_100"",""2020=100"",46965.0437870717,,"
"IRL,""Ireland"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020_100"",""2020=100"",47640.5192875917,,"
"IRL,""Ireland"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020_100"",""2020=100"",48202.7336601331,,"
"IRL,""Ireland"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020_100"",""2020=100"",48412.292307511,,"
"IRL,""Ireland"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020_100"",""2020=100"",49331.7848606187,,"
"IRL,""Ireland"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020_100"",""2020=100"",49296.4375231437,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29910.2514491535,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",30096.7522150311,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",30084.5810193979,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",30049.397012892,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",30277.4854777934,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",30535.7521583007,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",30046.8569095354,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29098.3700678724,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29189.3405897023,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29302.8232570608,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29560.6201965678,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29793.7372650992,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29601.6319291723,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29639.479000708,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29758.2605160622,,"
"ITA,""Italy"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27997.0223101223,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",59264.6920291084,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",60068.4521510887,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",61649.5247897187,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",61377.441416942,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",63088.7520741762,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",63658.3350554241,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",62700.8413684518,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",62198.3517254467,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",62803.6071233028,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",65114.9497815747,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",65979.8185442401,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",66124.5388137971,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",67120.5954277197,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",67175.2709812437,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",66569.472822434,,"
"LUX,""Luxembourg"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",65587.9611315916,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",46537.2953793727,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",46445.2267366582,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",47108.8755422942,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",47393.9507479746,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49419.003545059,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49432.2836213769,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49126.8996081251,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49326.0016263503,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49496.859621335,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49235.4689423627,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49810.1842197126,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49981.7738803846,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49612.7297457968,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49109.8316682595,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",49018.7182056814,,"
"NLD,""Netherlands"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",50172.624733804,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",472166.69672127,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",491468.596122782,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",513569.66767801,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",524933.604559943,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",530399.152452482,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",537485.479383119,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",556197.631891121,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",571390.730607997,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",582822.717194808,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",585669.674111834,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",588680.905534748,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",576145.485506007,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",575008.099061364,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",581102.095215153,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",592389.074131199,,"
"NOR,""Norway"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""NOK"",""Norwegian Krone"",""0"",""Units"",""2020"",""2020"",592674.968317686,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",42475.3435696784,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",42751.0111755769,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",44122.913486947,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",46479.0569014349,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",46357.37746151,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",47672.5114900455,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",47614.6441646795,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",47128.9118798197,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",47640.2837301338,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",48656.9830695909,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",49925.1474305101,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",52416.4868735978,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",54636.3874061625,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",58339.8962693092,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",61712.7594835998,,"
"POL,""Poland"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""PLN"",""Zloty"",""0"",""Units"",""2020"",""2020"",62809.9318823876,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18338.7026281587,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17940.1774498268,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18059.5686575411,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18001.6134213644,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18836.9999440177,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18758.063627976,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18304.720109677,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17518.7142652721,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17854.9923037467,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17548.173971575,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17496.0787587402,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17394.6342841443,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17473.219458408,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",17762.2429320327,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18227.7799478687,,"
"PRT,""Portugal"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",18509.3387223291,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",10728.0326050646,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",11097.9799371017,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",11778.27511679,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",11898.4447135789,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",12305.7018921134,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",12842.1291407408,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",12732.7857024771,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",12570.0164643912,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",12668.8111430801,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",12921.364519055,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13432.7478136349,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",13858.8427697124,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",14274.100500247,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",14675.376970517,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",15157.4583051619,,"
"SVK,""Slovak Republic"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",15274.6190554203,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2005"",""2005"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",26468.6237261298,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2006"",""2006"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",26343.6232426802,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2007"",""2007"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",26628.4593802965,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2008"",""2008"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27569.6535543904,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2009"",""2009"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29308.1327356186,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2010"",""2010"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",29030.3960533749,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2011"",""2011"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",28510.8736879262,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2012"",""2012"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27714.6988692579,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2013"",""2013"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27715.9766255396,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2014"",""2014"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27629.6193639937,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2015"",""2015"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",28041.1237232851,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2016"",""2016"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27882.0422972112,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2017"",""2017"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27518.918986759,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2018"",""2018"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27313.674876204,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2019"",""2019"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",27329.0954592498,,"
"ESP,""Spain"",""CNPNCU"",""2020 constant prices and NCU"",""2020"",""2020"",""EUR"",""Euro"",""0"",""Units"",""2020"",""2020"",26536.6300197304,,"
